alpha, gamma, P, Xmean, Xvar, Mmean, Mvar
0.000000, 0.060000, 290000.000000, 25364.705882, 0.000000, 554569359.178350, 312450840.181313
0.000000, 0.060000, 295000.000000, 25364.705882, 0.000000, 599502870.487638, 292987802.105691
0.000000, 0.060000, 300000.000000, 25364.705882, 0.000000, 644428259.334715, 192641740.468782
0.000000, 0.060000, 305000.000000, 25364.705882, 0.000000, 689350676.093068, 525129748.207687
0.000000, 0.060000, 310000.000000, 25364.705882, 0.000000, 734274975.670672, 129111029.382559
0.000000, 0.060000, 315000.000000, 25364.705882, 0.000000, 779209157.881363, 204178914.600597
0.000000, 0.060000, 320000.000000, 25364.705882, 0.000000, 824131491.280334, 452590858.137465
0.000000, 0.060000, 325000.000000, 25364.705882, 0.000000, 869068138.272904, 236763211.201811
0.000000, 0.070000, 230000.000000, 25364.705882, 0.000000, 15450554.293234, 495360062.689576
0.000000, 0.070000, 235000.000000, 25364.705882, 0.000000, 60353169.852474, 424492124.257276
0.000000, 0.070000, 240000.000000, 25364.705882, 0.000000, 105277549.153554, 312289251.609593
0.000000, 0.070000, 245000.000000, 25364.705882, 0.000000, 150216227.433654, 392713928.029561
0.000000, 0.070000, 250000.000000, 25364.705882, 0.000000, 195154308.941947, 1116025826.493854
0.000000, 0.070000, 255000.000000, 25364.705882, 0.000000, 240085989.590934, 680093216.303359
0.000000, 0.070000, 260000.000000, 25364.705882, 0.000000, 285008892.462691, 571952105.970199
0.000000, 0.070000, 265000.000000, 25364.705882, 0.000000, 329934209.716370, 334275134.482272
0.000000, 0.070000, 270000.000000, 25364.705882, 0.000000, 374854208.703480, 439316013.886096
0.000000, 0.070000, 275000.000000, 25364.705882, 0.000000, 419790818.084357, 364382052.355711
0.000000, 0.070000, 280000.000000, 25364.705882, 0.000000, 464700523.842609, 158202760.643590
0.000000, 0.070000, 285000.000000, 25364.705882, 0.000000, 509636491.159097, 214078566.409888
0.000000, 0.070000, 290000.000000, 25364.705882, 0.000000, 554572476.235977, 380537372.243983
0.000000, 0.070000, 295000.000000, 25364.705882, 0.000000, 599497091.416100, 407319646.435455
0.000000, 0.070000, 300000.000000, 25364.705882, 0.000000, 644422960.050368, 813279835.987434
0.000000, 0.070000, 305000.000000, 25364.705882, 0.000000, 689348863.133489, 291066181.358041
0.000000, 0.070000, 310000.000000, 25364.705882, 0.000000, 734281717.176872, 405408459.730899
0.000000, 0.070000, 315000.000000, 25364.705882, 0.000000, 779207343.032027, 501964605.827431
0.000000, 0.070000, 320000.000000, 25364.705882, 0.000000, 824131328.122544, 418328072.842696
0.000000, 0.070000, 325000.000000, 25364.705882, 0.000000, 869062885.198085, 493284639.722411
0.000000, 0.080000, 230000.000000, 25364.705882, 0.000000, 15406825.458946, 238285212.870573
0.000000, 0.080000, 235000.000000, 25364.705882, 0.000000, 60350930.668337, 548632813.623214
0.000000, 0.080000, 240000.000000, 25364.705882, 0.000000, 105291179.257871, 544486072.616914
0.000000, 0.080000, 245000.000000, 25364.705882, 0.000000, 150223846.149331, 367454958.726166
0.000000, 0.080000, 250000.000000, 25364.705882, 0.000000, 195135314.086652, 696026073.368479
0.000000, 0.080000, 255000.000000, 25364.705882, 0.000000, 240064766.455211, 1165325558.436324
0.000000, 0.080000, 260000.000000, 25364.705882, 0.000000, 285001359.552314, 972558702.886038
0.000000, 0.080000, 265000.000000, 25364.705882, 0.000000, 329937591.812419, 483821680.818923
0.000000, 0.080000, 270000.000000, 25364.705882, 0.000000, 374858568.416966, 483525320.595880
0.000000, 0.080000, 275000.000000, 25364.705882, 0.000000, 419783593.799911, 135455212.547756
0.000000, 0.080000, 280000.000000, 25364.705882, 0.000000, 464712785.196809, 476861306.355585
0.000000, 0.080000, 285000.000000, 25364.705882, 0.000000, 509632749.654621, 308313954.898387
0.000000, 0.080000, 290000.000000, 25364.705882, 0.000000, 554583044.785422, 541160938.032340
0.000000, 0.080000, 295000.000000, 25364.705882, 0.000000, 599500532.877849, 204895169.809397
0.000000, 0.080000, 300000.000000, 25364.705882, 0.000000, 644431577.339126, 394892085.346543
0.000000, 0.080000, 305000.000000, 25364.705882, 0.000000, 689349490.962899, 460946418.981544
0.000000, 0.080000, 310000.000000, 25364.705882, 0.000000, 734293157.596306, 431680327.287092
0.000000, 0.080000, 315000.000000, 25364.705882, 0.000000, 779207231.931476, 626445531.536204
0.000000, 0.080000, 320000.000000, 25364.705882, 0.000000, 824132568.911511, 692383719.454593
0.000000, 0.080000, 325000.000000, 25364.705882, 0.000000, 869054814.602600, 628267037.979153
0.000000, 0.090000, 230000.000000, 25364.705882, 0.000000, 15424419.416355, 990508612.548783
0.000000, 0.090000, 235000.000000, 25364.705882, 0.000000, 60371556.501897, 462814607.148498
0.000000, 0.090000, 240000.000000, 25364.705882, 0.000000, 105289552.477138, 755863273.216863
0.000000, 0.090000, 245000.000000, 25364.705882, 0.000000, 150216051.760624, 154759087.303813
0.000000, 0.090000, 250000.000000, 25364.705882, 0.000000, 195144764.608085, 910588509.606598
0.000000, 0.090000, 255000.000000, 25364.705882, 0.000000, 240066309.925628, 1086743230.956958
0.000000, 0.090000, 260000.000000, 25364.705882, 0.000000, 284992425.435124, 703829688.159308
0.000000, 0.090000, 265000.000000, 25364.705882, 0.000000, 329941703.891732, 1041260671.699279
0.000000, 0.090000, 270000.000000, 25364.705882, 0.000000, 374868991.616604, 458553007.642415
0.000000, 0.090000, 275000.000000, 25364.705882, 0.000000, 419794313.156827, 1072497616.695649
0.000000, 0.090000, 280000.000000, 25364.705882, 0.000000, 464731217.634679, 277403476.315370
0.000000, 0.090000, 285000.000000, 25364.705882, 0.000000, 509631377.811845, 588277308.025452
0.000000, 0.090000, 290000.000000, 25364.705882, 0.000000, 554567085.301668, 649992740.213684
0.000000, 0.090000, 295000.000000, 25364.705882, 0.000000, 599497920.669919, 962791014.603818
0.000000, 0.090000, 300000.000000, 25364.705882, 0.000000, 644436816.884140, 872876615.928037
0.000000, 0.090000, 305000.000000, 25364.705882, 0.000000, 689356912.177843, 722727046.603646
0.000000, 0.090000, 310000.000000, 25364.705882, 0.000000, 734307202.577451, 429226424.712661
0.000000, 0.090000, 315000.000000, 25364.705882, 0.000000, 779231049.835261, 525147477.512896
0.000000, 0.090000, 320000.000000, 25364.705882, 0.000000, 824141857.028221, 821478579.308047
0.000000, 0.090000, 325000.000000, 25364.705882, 0.000000, 869074699.904604, 640119392.167458
0.000000, 0.100000, 230000.000000, 25364.705882, 0.000000, 15423204.789487, 278257124.523457
0.000000, 0.100000, 235000.000000, 25364.705882, 0.000000, 60366686.663879, 1301207631.795833
0.000000, 0.100000, 240000.000000, 25364.705882, 0.000000, 105299697.647183, 1047607227.274202
0.000000, 0.100000, 245000.000000, 25364.705882, 0.000000, 150209112.602078, 901506006.500198
0.000000, 0.100000, 250000.000000, 25364.705882, 0.000000, 195155760.109838, 1224675143.477963
0.000000, 0.100000, 255000.000000, 25364.705882, 0.000000, 240078617.514548, 315880861.028538
0.000000, 0.100000, 260000.000000, 25364.705882, 0.000000, 284992706.702206, 1332925550.415823
0.000000, 0.100000, 265000.000000, 25364.705882, 0.000000, 329930190.205249, 1115764133.093232
0.000000, 0.100000, 270000.000000, 25364.705882, 0.000000, 374852163.416314, 1122577594.689339
0.000000, 0.100000, 275000.000000, 25364.705882, 0.000000, 419788295.675439, 423830137.942422
0.000000, 0.100000, 280000.000000, 25364.705882, 0.000000, 464699812.210593, 1451200538.524018
0.000000, 0.100000, 285000.000000, 25364.705882, 0.000000, 509626277.515409, 2438881311.830067
0.000000, 0.100000, 290000.000000, 25364.705882, 0.000000, 554575188.896720, 621821612.923860
0.000000, 0.100000, 295000.000000, 25364.705882, 0.000000, 599505612.627104, 222131957.892604
0.000000, 0.100000, 300000.000000, 25364.705882, 0.000000, 644413446.952261, 750470420.773804
0.000000, 0.100000, 305000.000000, 25364.705882, 0.000000, 689346934.580927, 759656869.263469
0.000000, 0.100000, 310000.000000, 25364.705882, 0.000000, 734299711.332646, 357294814.748001
0.000000, 0.100000, 315000.000000, 25364.705882, 0.000000, 779201739.725585, 1017400786.339565
0.000000, 0.100000, 320000.000000, 25364.705882, 0.000000, 824117394.247895, 513938706.046502
0.000000, 0.100000, 325000.000000, 25364.705882, 0.000000, 869066055.943900, 1712002220.938880
0.010000, 0.000000, 230000.000000, 25432.023308, 28013.848102, 15812911.870440, 712810413135.623540
0.010000, 0.000000, 235000.000000, 25382.981443, 17667.326638, 60514135.656420, 798130668580.903320
0.010000, 0.000000, 240000.000000, 25288.403343, 22811.150661, 104833357.127435, 407637004104.848940
0.010000, 0.000000, 245000.000000, 25354.177616, 17911.537529, 149831453.564137, 289834553480.924500
0.010000, 0.000000, 250000.000000, 25391.948370, 17493.270807, 194962067.299353, 207368754625.140470
0.010000, 0.000000, 255000.000000, 25359.394519, 17430.066925, 239984832.024989, 723672695070.477540
0.010000, 0.000000, 260000.000000, 25331.871422, 21828.641528, 284992425.848320, 1629348441896.367700
0.010000, 0.000000, 265000.000000, 25431.956684, 30046.869360, 329949384.270878, 1345311818702.273700
0.010000, 0.000000, 270000.000000, 25366.217153, 34121.889559, 375119124.027495, 707012827020.072020
0.010000, 0.000000, 275000.000000, 25353.763005, 38427.860022, 419827312.742689, 326384897413.345700
0.010000, 0.000000, 280000.000000, 25474.238184, 14747.105959, 465064730.365675, 536235444282.101870
0.010000, 0.000000, 285000.000000, 25333.106471, 25789.232595, 509787849.301410, 202419647579.192260
0.010000, 0.000000, 290000.000000, 25327.037652, 13306.110392, 554606602.052860, 403156029866.993900
0.010000, 0.000000, 295000.000000, 25377.704293, 22483.400867, 599831944.850003, 307434333993.520450
0.010000, 0.000000, 300000.000000, 25363.487859, 21333.293735, 644728112.583933, 615465643005.820310
0.010000, 0.000000, 305000.000000, 25365.756477, 30944.600726, 689208267.142122, 186344521207.149720
0.010000, 0.000000, 310000.000000, 25396.778967, 25874.213716, 734285151.181225, 824086950845.517940
0.010000, 0.000000, 315000.000000, 25478.473883, 25316.850537, 779189575.728250, 444233678693.526180
0.010000, 0.000000, 320000.000000, 25307.843063, 18219.990172, 823715432.004848, 338274019196.487430
0.010000, 0.000000, 325000.000000, 25307.414583, 7094.406540, 869521777.015384, 539157044472.595400
0.010000, 0.010000, 230000.000000, 25390.466651, 18173.756362, 15259546.781654, 554253631613.284670
0.010000, 0.010000, 235000.000000, 25328.626289, 9095.849732, 60321544.425225, 744050031694.967770
0.010000, 0.010000, 240000.000000, 25314.623213, 10898.180955, 105357710.298096, 371462816640.700990
0.010000, 0.010000, 245000.000000, 25268.556945, 18843.465666, 150797131.609982, 1382308591587.382100
0.010000, 0.010000, 250000.000000, 25383.889970, 14355.493765, 195292793.868269, 395151401233.087590
0.010000, 0.010000, 255000.000000, 25321.896383, 21916.289767, 240205496.614548, 583630174930.498540
0.010000, 0.010000, 260000.000000, 25336.092894, 23966.040179, 285031913.979214, 778317997976.146970
0.010000, 0.010000, 265000.000000, 25320.748106, 19583.325042, 329847797.635720, 431790469548.603270
0.010000, 0.010000, 270000.000000, 25361.871387, 16727.084543, 374980316.443524, 671388087578.162720
0.010000, 0.010000, 275000.000000, 25395.874103, 22528.344774, 419515028.992189, 942954077348.319460
0.010000, 0.010000, 280000.000000, 25341.752535, 21337.488038, 464828474.739367, 430770470975.311340
0.010000, 0.010000, 285000.000000, 25294.365549, 30924.750503, 509985024.499170, 455011088937.718990
0.010000, 0.010000, 290000.000000, 25381.358097, 23701.791026, 554506025.727503, 651216850158.447020
0.010000, 0.010000, 295000.000000, 25319.570572, 22626.825242, 599226996.975784, 238636991155.630280
0.010000, 0.010000, 300000.000000, 25365.897698, 22664.776534, 644912745.849450, 405060595866.915040
0.010000, 0.010000, 305000.000000, 25379.097163, 20623.166706, 689616769.697480, 381785911497.930240
0.010000, 0.010000, 310000.000000, 25385.597408, 33444.362027, 734435595.875904, 1662150639079.969700
0.010000, 0.010000, 315000.000000, 25361.005739, 5926.926482, 779535273.549240, 547488219576.003480
0.010000, 0.010000, 320000.000000, 25347.651641, 13345.495328, 824121050.062768, 469028066134.955930
0.010000, 0.010000, 325000.000000, 25395.637094, 18292.837156, 869410169.232781, 697475275993.677250
0.010000, 0.020000, 230000.000000, 25401.097114, 27821.866308, 15704574.422592, 592047341827.610720
0.010000, 0.020000, 235000.000000, 25427.030720, 19264.686535, 60416265.733671, 355001742271.405520
0.010000, 0.020000, 240000.000000, 25404.750748, 18381.199305, 105197697.837140, 802255165789.104980
0.010000, 0.020000, 245000.000000, 25406.021095, 25104.954874, 149986238.787977, 275508649947.409420
0.010000, 0.020000, 250000.000000, 25292.741039, 18073.246212, 195179206.159632, 763779752228.515380
0.010000, 0.020000, 255000.000000, 25346.383358, 21369.510287, 240260685.514495, 610134211336.572750
0.010000, 0.020000, 260000.000000, 25300.888474, 25028.273763, 285208202.536277, 447175465093.521060
0.010000, 0.020000, 265000.000000, 25337.737969, 18643.415318, 329813247.838469, 678847416013.270870
0.010000, 0.020000, 270000.000000, 25410.132553, 27233.703869, 374899530.634529, 1623368711293.988800
0.010000, 0.020000, 275000.000000, 25369.478126, 23753.685451, 419348255.616216, 514247364929.839540
0.010000, 0.020000, 280000.000000, 25334.822663, 17651.775349, 464700818.221293, 964123003287.612300
0.010000, 0.020000, 285000.000000, 25397.899084, 9607.049204, 509552373.292019, 773836887643.791990
0.010000, 0.020000, 290000.000000, 25313.210600, 31852.857322, 554703259.338035, 977111267111.230100
0.010000, 0.020000, 295000.000000, 25376.024088, 20688.842088, 599689129.991982, 479076466217.874690
0.010000, 0.020000, 300000.000000, 25392.264866, 61757.239218, 644856498.315074, 303357560536.074220
0.010000, 0.020000, 305000.000000, 25269.301431, 18854.882317, 689325446.750646, 443826354000.095460
0.010000, 0.020000, 310000.000000, 25342.367624, 29098.201745, 734894042.951026, 417908889025.513730
0.010000, 0.020000, 315000.000000, 25326.084636, 34864.971674, 779154785.579881, 772121546152.148320
0.010000, 0.020000, 320000.000000, 25343.538467, 35158.030873, 823657431.088752, 762605145113.775510
0.010000, 0.020000, 325000.000000, 25356.269110, 16335.182544, 869416070.790353, 331724947971.592710
0.010000, 0.030000, 230000.000000, 25345.341013, 16890.871576, 15583806.355741, 718151148502.175050
0.010000, 0.030000, 235000.000000, 25329.159452, 20779.324854, 60317331.997211, 224948809485.938630
0.010000, 0.030000, 240000.000000, 25373.299606, 23274.921531, 105724016.071318, 916241779335.235470
0.010000, 0.030000, 245000.000000, 25331.169660, 11339.187485, 150531685.044825, 388254146969.075870
0.010000, 0.030000, 250000.000000, 25318.029745, 18528.257049, 195474224.863948, 286896775580.913820
0.010000, 0.030000, 255000.000000, 25369.211459, 36460.111810, 239888513.342892, 553117933620.050050
0.010000, 0.030000, 260000.000000, 25381.551886, 16196.074479, 284849130.700597, 252210431540.954040
0.010000, 0.030000, 265000.000000, 25383.650798, 45489.672584, 329842666.502195, 629255875009.958130
0.010000, 0.030000, 270000.000000, 25378.371676, 40367.102307, 374952923.564875, 1003056081063.616900
0.010000, 0.030000, 275000.000000, 25367.960290, 22211.584917, 419845755.085069, 584462239821.945800
0.010000, 0.030000, 280000.000000, 25324.592338, 22913.799257, 464458895.356327, 380177508422.827270
0.010000, 0.030000, 285000.000000, 25427.128232, 10122.157293, 509658354.874745, 181979277350.223510
0.010000, 0.030000, 290000.000000, 25363.598473, 10300.708656, 554882464.166497, 224154044439.316530
