alpha, gamma, P, Xmean, Xvar, Mmean, Mvar
0.000000, 0.010000, 290000.000000, 25364.705882, 0.000000, 64866144.405703, 782659.127704
0.000000, 0.010000, 295000.000000, 25364.705882, 0.000000, 70121132.250988, 701568.622169
0.000000, 0.010000, 300000.000000, 25364.705882, 0.000000, 75376312.006339, 807932.196038
0.000000, 0.010000, 305000.000000, 25364.705882, 0.000000, 80631259.585348, 595726.430128
0.000000, 0.010000, 310000.000000, 25364.705882, 0.000000, 85886296.790344, 614440.223261
0.000000, 0.010000, 315000.000000, 25364.705882, 0.000000, 91141525.707570, 770277.050264
0.000000, 0.010000, 320000.000000, 25364.705882, 0.000000, 96396590.116276, 715981.565086
0.000000, 0.010000, 325000.000000, 25364.705882, 0.000000, 101651535.259610, 691473.010134
0.000000, 0.020000, 230000.000000, 25364.705882, 0.000000, 1805177.028128, 3217374.587316
0.000000, 0.020000, 235000.000000, 25364.705882, 0.000000, 7060302.065542, 2893902.367845
0.000000, 0.020000, 240000.000000, 25364.705882, 0.000000, 12315387.541365, 2586982.315411
0.000000, 0.020000, 245000.000000, 25364.705882, 0.000000, 17570661.624165, 2688603.142574
0.000000, 0.020000, 250000.000000, 25364.705882, 0.000000, 22825695.870035, 3111252.420203
0.000000, 0.020000, 255000.000000, 25364.705882, 0.000000, 28080828.516587, 2772763.427005
0.000000, 0.020000, 260000.000000, 25364.705882, 0.000000, 33335593.502088, 2796377.497306
0.000000, 0.020000, 265000.000000, 25364.705882, 0.000000, 38591004.709070, 2621675.043283
0.000000, 0.020000, 270000.000000, 25364.705882, 0.000000, 43846125.522556, 2982425.914424
0.000000, 0.020000, 275000.000000, 25364.705882, 0.000000, 49101034.790004, 2171911.372520
0.000000, 0.020000, 280000.000000, 25364.705882, 0.000000, 54355798.617914, 1951931.339779
0.000000, 0.020000, 285000.000000, 25364.705882, 0.000000, 59611051.380887, 2275876.747838
0.000000, 0.020000, 290000.000000, 25364.705882, 0.000000, 64865834.061504, 2713323.630525
0.000000, 0.020000, 295000.000000, 25364.705882, 0.000000, 70121172.815951, 2683517.413661
0.000000, 0.020000, 300000.000000, 25364.705882, 0.000000, 75376060.002498, 2225595.272166
0.000000, 0.020000, 305000.000000, 25364.705882, 0.000000, 80631166.055466, 3131421.039865
0.000000, 0.020000, 310000.000000, 25364.705882, 0.000000, 85886407.675262, 2840232.071074
0.000000, 0.020000, 315000.000000, 25364.705882, 0.000000, 91141471.441938, 2984304.112120
0.000000, 0.020000, 320000.000000, 25364.705882, 0.000000, 96396222.147470, 2576016.800037
0.000000, 0.020000, 325000.000000, 25364.705882, 0.000000, 101651424.964877, 2708597.706577
0.000000, 0.030000, 230000.000000, 25364.705882, 0.000000, 1805358.583159, 5269711.980712
0.000000, 0.030000, 235000.000000, 25364.705882, 0.000000, 7060742.235672, 6151363.280819
0.000000, 0.030000, 240000.000000, 25364.705882, 0.000000, 12316096.675965, 6653556.171712
0.000000, 0.030000, 245000.000000, 25364.705882, 0.000000, 17570190.215701, 6730430.624486
0.000000, 0.030000, 250000.000000, 25364.705882, 0.000000, 22825692.766841, 5394644.564608
0.000000, 0.030000, 255000.000000, 25364.705882, 0.000000, 28080380.697640, 4943898.348744
0.000000, 0.030000, 260000.000000, 25364.705882, 0.000000, 33335805.530025, 6459214.772534
0.000000, 0.030000, 265000.000000, 25364.705882, 0.000000, 38591091.619285, 7315112.380024
0.000000, 0.030000, 270000.000000, 25364.705882, 0.000000, 43846220.827755, 4890579.077932
0.000000, 0.030000, 275000.000000, 25364.705882, 0.000000, 49100600.286109, 6134396.802688
0.000000, 0.030000, 280000.000000, 25364.705882, 0.000000, 54356070.092654, 6193767.246819
0.000000, 0.030000, 285000.000000, 25364.705882, 0.000000, 59611108.487724, 6037341.933332
0.000000, 0.030000, 290000.000000, 25364.705882, 0.000000, 64866114.049757, 5745480.111824
0.000000, 0.030000, 295000.000000, 25364.705882, 0.000000, 70121024.476406, 6047703.981436
0.000000, 0.030000, 300000.000000, 25364.705882, 0.000000, 75376791.960064, 5453505.807055
0.000000, 0.030000, 305000.000000, 25364.705882, 0.000000, 80631465.437163, 7009067.218435
