Z
1.429917
1.462502
1.604587
1.428644
1.065084
1.052714
0.971987
1.268036
1.314232
1.169752
1.599526
1.108234
1.304492
1.770900
1.352854
0.896388
0.928256
1.327683
1.457935
1.291612
1.154704
0.676593
1.065494
1.206350
0.946897
1.341657
1.069173
0.826142
1.240493
0.805670
1.028396
1.604262
1.137578
1.076898
0.881213
0.894410
1.688374
1.304123
1.305388
1.402260
0.896988
1.555657
1.656231
0.749761
1.400079
1.336455
1.197358
0.813905
0.993720
1.414880
1.405049
1.252080
1.400853
0.902642
0.914178
1.335396
0.841556
1.345961
1.375385
0.982103
1.123658
0.903263
0.977965
1.185917
0.840477
1.515126
1.337886
1.331484
0.656756
1.345846
0.917988
1.361082
1.218660
1.489149
1.046604
0.989803
1.879933
0.798854
1.036556
0.980177
1.018699
1.273174
0.983017
0.844643
0.926828
1.350768
1.152433
1.051280
1.028584
1.576521
0.819492
1.263687
1.028968
1.050850
1.127459
0.707136
1.137445
1.146358
0.862036
0.831568
1.188819
1.478483
0.829534
1.369207
0.822531
1.175440
0.871827
1.338618
1.103944
0.794721
1.286252
1.117840
1.186736
1.014565
1.583048
0.911644
1.075575
0.875721
1.053641
1.580548
0.847535
0.964884
1.507322
1.149095
1.657168
0.931148
1.248793
1.918296
0.710288
1.107620
1.453456
0.929888
1.127999
1.258508
0.894440
1.034990
1.255816
1.414815
0.932848
0.808272
1.260460
0.796910
0.901409
1.536872
1.246365
1.157375
0.939290
0.937018
1.058147
0.990151
1.243268
1.255307
1.133421
0.998954
1.324787
1.451875
0.708079
1.040405
0.966926
1.177312
1.166957
1.120858
0.774797
1.538657
1.255861
1.068934
0.753804
1.839185
0.853833
1.493769
1.185841
0.909525
1.198006
0.916258
1.284216
1.066630
0.787684
1.086059
1.431438
1.167637
1.082781
0.919188
1.431297
1.852586
1.108057
1.453661
0.760678
1.206033
0.862323
1.084470
1.394035
0.862148
0.965973
1.556212
1.217655
0.937728
1.613668
1.089392
0.772115
0.979705
1.360028
1.114700
1.190097
0.991855
1.542645
1.049624
0.957334
0.998108
1.085732
1.141577
1.264110
1.371895
0.963249
1.050602
1.098281
0.879101
0.895735
1.036475
0.963027
1.748112
1.433973
1.877916
0.940964
0.759011
1.275658
1.599664
1.313416
0.907605
1.395587
1.404595
1.210855
1.747499
1.122734
0.785212
1.175692
1.224306
1.405342
0.986069
1.351462
0.982753
1.232892
1.584577
0.908379
2.137386
1.346875
1.157873
1.136458
1.106195
0.994828
1.399962
0.901363
1.128845
0.906370
0.925240
1.572926
1.164880
1.022755
1.308503
0.885027
1.139789
1.226244
0.830414
0.972909
1.645756
1.047854
1.135220
0.669880
0.991917
1.063417
1.148795
1.892763
1.478952
1.657093
1.185263
1.160514
0.787378
1.215602
0.698556
1.275518
1.072688
1.357925
1.542033
0.691515
1.166064
1.376098
0.951198
0.779655
1.173714
0.980444
1.065074
1.533285
1.087114
0.744392
1.524420
1.424237
1.202821
1.332924
0.886958
1.578748
1.505680
1.208184
0.720683
0.764043
0.883643
1.433964
1.172221
0.991448
1.406689
1.150544
0.749053
0.977241
1.315447
0.926395
1.250996
0.822170
1.072216
1.361904
1.270734
1.403476
1.179319
1.426999
1.461456
1.892273
1.194232
1.359085
1.151258
1.390589
0.980417
0.763041
1.229935
0.900891
1.176641
1.359019
1.080112
1.087859
1.292104
1.581193
1.273440
1.113785
1.293514
1.035797
1.080164
1.224175
0.914068
0.953930
1.072803
1.986024
0.943751
1.385142
1.505532
1.244839
0.957133
1.226890
1.036397
1.052638
1.024995
1.093642
1.031959
1.127365
1.073457
0.926551
1.028645
0.951064
1.333145
0.971743
1.130122
1.108721
1.094517
1.613465
0.956619
1.142244
1.180349
0.953002
1.248382
0.976434
1.433266
0.839321
1.246650
1.105190
1.138568
0.897105
0.604911
1.315818
0.948303
1.316121
0.857199
0.807610
1.099556
1.220331
1.151037
0.870096
1.054796
1.544522
1.375350
1.060717
0.835078
1.069328
1.036307
1.050339
1.054335
0.986357
0.736966
1.070697
1.392751
0.792175
1.521120
0.998427
0.645750
1.010934
1.229036
0.801677
1.043251
1.024429
1.327834
1.413764
0.862795
1.408775
1.297516
1.236930
0.834948
1.254772
1.330715
1.210463
1.199944
1.045383
1.547171
1.228242
1.894402
1.094106
1.034564
1.034102
1.595215
1.633315
0.934534
1.209656
1.343582
0.868643
0.855449
1.176617
0.713226
1.640030
2.118595
0.822390
1.047930
1.378139
1.014673
1.069353
0.817083
0.917942
0.610213
1.619177
1.165263
1.404901
0.969902
1.196052
1.120532
0.926400
1.286029
1.184882
0.971110
0.950957
1.071896
0.819520
0.908198
1.129276
1.334646
0.898949
1.351014
1.423663
1.003775
1.246283
0.990727
1.484170
1.139450
1.041409
0.984413
0.849772
1.107554
1.451533
1.338381
1.379124
1.422110
1.517264
1.132719
1.141904
0.917202
0.928972
1.212198
1.351240
1.208918
0.970920
1.896919
1.404766
0.997477
1.551223
0.943088
1.256793
0.869285
1.465754
0.780190
1.300222
0.876743
1.276347
0.965394
1.460623
1.404183
0.652935
1.108501
1.067665
1.308690
0.867797
1.228653
1.452398
0.921593
1.127867
0.766127
1.150352
1.136680
1.367310
1.040273
1.104988
0.889861
0.980937
0.944225
1.447504
1.739414
1.371484
1.081882
0.963273
0.941431
1.261851
1.179491
1.290510
1.071570
1.257851
1.187919
0.846536
1.350603
1.033850
1.910842
0.923621
0.964628
1.049458
0.997535
1.375547
1.289734
0.909346
1.230624
1.260826
1.238248
0.790010
0.746944
1.136363
1.350844
1.350387
1.347291
0.873623
1.282631
1.096166
0.910015
0.872132
1.050339
0.752688
1.338883
0.968276
0.803233
1.238129
0.906160
1.193882
0.747536
0.553129
1.491858
1.011827
1.077222
0.890510
1.313992
1.317886
1.544698
0.733578
1.116600
1.430740
1.162442
0.896656
0.985414
1.141468
1.381931
1.427439
1.084262
1.295969
1.429716
0.906955
0.837246
1.020291
1.647434
0.738362
1.316162
1.294214
1.070836
0.969635
1.235924
0.984973
1.369726
1.389431
1.019162
1.038782
1.343485
0.992752
1.415229
1.683823
0.941087
0.709554
1.034521
1.142244
0.983427
1.275426
1.638210
1.337881
1.192929
1.575982
1.583893
0.897022
1.338360
1.366532
1.646836
1.406669
1.028880
1.272590
1.472227
0.965191
1.406471
1.240173
1.121260
0.954550
1.099262
0.894796
1.112087
1.154263
1.152854
0.975812
1.118998
1.636019
0.841845
1.165824
1.384468
1.280935
1.498702
1.041515
1.197569
1.348889
1.082227
1.403431
1.091603
1.051588
1.136111
0.828861
1.192463
0.756335
1.163585
1.356519
1.044928
0.781879
1.204417
1.031081
0.956558
1.247286
0.995201
0.743760
1.330325
0.961135
0.937531
1.732117
1.027091
0.950054
1.329611
1.265555
1.050212
1.143605
1.189218
1.883804
0.921906
1.828218
0.813374
1.002820
1.357242
1.304911
0.727039
1.334114
1.421626
1.478840
1.192513
0.680028
0.766904
1.313529
0.913963
1.174920
1.424753
0.740384
1.010272
1.468894
0.844720
0.951994
1.507489
1.149457
1.524801
1.402306
1.018766
0.813182
1.347238
1.181296
0.764170
1.198436
0.728008
1.324285
1.622199
0.969775
0.697957
1.543621
0.982841
1.595472
1.630383
0.802666
1.461193
1.519768
1.511536
1.177775
0.986262
0.819468
1.651216
0.759531
1.225438
0.946781
0.857893
1.788547
1.083470
1.267219
1.013034
1.245811
1.416028
1.137314
2.074066
1.391449
0.959607
1.433157
0.879024
1.100300
1.388464
1.403320
0.802658
1.096269
1.152774
1.215899
1.229946
0.974372
0.880748
2.141298
1.424978
1.276388
1.140195
0.931514
1.214743
1.772415
1.073333
1.186155
1.491091
0.604884
3.032126
1.191451
1.104805
1.098434
1.496708
1.054497
0.861891
1.135650
1.109586
1.346760
0.748482
1.191634
1.045636
1.388542
1.459607
1.183565
1.266323
2.314840
1.235909
1.031076
1.142514
0.914571
0.704922
0.975298
1.551268
0.967448
1.349844
1.078078
0.928066
1.582994
0.856836
1.466496
1.109306
0.895939
1.075531
1.023747
1.056604
1.205496
1.076786
1.059126
0.911587
0.982593
1.555655
1.722324
0.803359
0.899103
1.184978
0.999521
1.440653
1.102957
1.543290
1.438666
1.326157
0.976393
1.050939
0.769176
0.810875
1.444802
0.951687
1.025939
0.718020
0.844398
1.132152
1.719804
1.122599
1.479950
1.254656
1.433580
0.888611
1.342872
0.809705
1.421783
1.196438
1.314198
1.131784
1.235337
1.273562
0.810953
0.783043
1.619019
0.802786
1.186323
1.663363
0.971269
1.493596
1.582572
1.245711
0.882233
1.073083
0.955557
1.127244
0.902990
1.124095
1.130595
1.720062
0.965732
1.255935
1.426627
1.210696
0.959911
1.023477
1.590654
1.006099
1.079990
0.997330
1.271740
1.058521
1.117182
1.939028
1.125986
0.806888
1.160738
1.115925
1.050970
0.967120
1.209352
0.776848
1.930842
1.255277
0.920079
1.233368
1.317938
0.902414
1.554111
1.175674
1.240066
1.376454
1.456745
0.984384
0.847049
1.308514
1.158027
0.791579
1.012365
1.026152
1.298387
0.939453
0.938929
0.981656
0.668189
1.785965
0.933645
1.178373
1.422573
1.077753
1.252288
1.264472
1.424655
1.017322
1.419941
1.429260
0.842572
1.596328
0.946159
1.086813
1.364910
0.972644
1.060695
0.995978
1.208155
0.756228
0.621154
1.581022
0.987140
0.895689
1.163434
1.376871
0.880099
0.845756
2.299226
0.969654
0.827172
1.213879
1.607056
1.102395
1.246680
1.020239
0.979288
0.959036
1.426756
2.080902
0.929115
1.267353
0.837542
1.316983
0.991115
0.662002
1.387077
0.888587
1.063915
1.407453
1.235547
1.119026
0.862716
1.482754
1.146660
1.144184
0.852269
1.695156
1.188591
0.876931
1.031530
1.210755
1.355131
1.134537
0.973861
1.059338
1.206211
1.026320
1.056021
0.903935
1.023014
1.715730
1.401472
1.023854
1.024096
1.583461
1.613569
1.783251
1.361767
1.768077
1.208650
1.052124
1.192107
1.378360
1.344579
1.142917
1.175207
1.259148
2.082053
0.940769
1.284645
0.871834
1.180213
0.996955
1.131642
0.881971
1.220895
1.333272
1.257433
1.512918
1.323768
1.106894
1.729540
1.006514
1.685881
1.908389
1.127803
0.933546
1.379059
1.743297
1.043292
1.195399
1.533682
1.161096
1.418183
0.932502
1.328907
1.177781
1.604228
1.708763
1.828660
1.250552
1.282939
1.333886
1.244492
1.155777
1.634813
0.953583
1.198488
0.776508
0.756219
1.303348
1.311229
0.939753
1.211063
0.773153
1.075905
1.337676
1.132545
1.367295
1.450857
1.221227
1.247983
1.181799
0.589878
1.172718
0.814745
0.958192
0.509378
1.208907
1.071437
0.661332
1.196785
0.963243
1.293649
1.044376
0.949507
0.824437
1.140784
1.130074
1.202124
1.435169
0.583271
1.326203
1.169667
0.971145
1.051785
0.840250
1.206321
1.226078
0.988754
1.283164
1.189019
1.551289
1.128772
0.953842
1.252396
1.359617
1.403784
1.601524
1.531049
1.122210
1.424832
0.697470
1.133044
0.931824
0.858685
1.676088
1.362447
0.930619
1.056220
1.396466
0.890925
0.879976
1.627366
1.624434
1.345119
0.753933
1.341559
1.429065
0.947586
1.265096
0.771503
1.098364
0.886733
1.162723
1.722632
0.906648
1.258019
1.282481
0.998728
1.257183
1.038494
1.166125
0.745219
1.070849
1.358009
1.764519
1.352304
1.375502
1.462312
1.184240
1.713867
1.223771
1.468141
0.754603
1.205051
1.238178
1.036218
0.790279
1.385009
1.378653
1.141706
1.090266
0.867857
1.077749
0.956354
1.740521
1.069270
1.147404
1.228174
1.439715
1.232833
1.058430
1.029411
0.942627
1.211994
0.761342
1.208720
1.485837
1.150401
1.124529
1.515866
1.033133
0.872956
1.121043
0.822627
1.224878
0.964787
1.126402
1.110645
0.898426
1.091897
0.758554
1.276885
0.996910
1.010152
1.250599
1.216965
1.426091
1.262963
0.939498
1.217976
0.939875
0.984134
0.941255
1.765192
1.414393
1.021070
1.012288
1.331776
1.010728
1.912492
1.517433
1.113858
1.089592
2.072168
0.718706
0.816291
1.012039
0.872479
1.261884
0.876478
1.456339
1.351481
1.744001
1.082889
1.258515
1.105355
1.007644
1.804465
0.817423
1.007390
1.245837
1.023388
1.239085
1.104793
1.061715
1.479862
0.786072
1.312840
1.349008
0.819567
0.875019
1.045927
1.284528
1.184857
1.272133
1.264684
1.128819
0.943079
1.759235
1.392453
1.227931
1.376236
1.083821
1.092167
1.115581
1.064908
0.792285
1.375621
1.726752
1.600597
1.291876
1.338689
1.077483
1.707531
0.987384
1.057400
0.621858
1.475814
1.410211
1.382399
0.875088
0.998836
0.958239
1.554461
0.815021
0.795108
1.072404
0.983994
1.051300
0.872059
1.017548
1.239675
0.898035
1.589243
1.215455
1.423983
0.658554
1.049011
1.024239
1.066341
1.228951
1.303727
1.056971
1.137069
0.840002
1.130170
1.104453
1.112344
0.558881
1.068344
1.221830
1.010209
1.184540
1.452384
0.863493
1.046039
1.348535
0.984472
0.832066
1.171728
1.125493
1.178248
0.850659
1.494686
1.228272
1.168409
1.173056
1.399804
1.439475
0.892641
1.225142
1.076256
1.136313
0.999516
1.073870
1.500894
1.244536
0.840248
1.158329
1.122515
0.887218
1.096024
1.990628
1.201671
0.834702
1.599228
1.603008
1.367155
0.905935
1.007249
0.856289
1.066109
1.039214
1.646986
1.194039
1.257703
0.875884
1.268949
1.886956
1.313432
1.194468
1.062344
0.584256
1.137739
1.480132
1.139245
1.359411
1.220270
1.069127
1.318749
1.189739
1.584486
1.324466
0.744475
1.235645
2.253889
1.414154
1.271175
1.053181
0.746210
1.788802
1.487786
1.208234
0.609292
1.001149
1.176361
0.916567
0.872661
0.966844
1.291214
1.832747
1.652122
1.587654
1.003730
1.146046
0.796843
1.070161
1.113762
1.242358
1.344400
0.641449
1.129980
1.002555
1.635385
1.468649
1.148338
1.076354
1.257784
1.911868
1.155919
1.066116
1.229273
0.940445
1.392936
1.822503
0.806743
0.831758
1.600609
1.423136
1.026157
1.065075
1.282268
2.170434
1.029946
2.013151
1.076139
0.991216
1.096296
1.384966
0.901997
0.861169
0.956343
0.911374
1.239059
1.225835
1.130388
1.318427
1.257738
1.089081
0.915376
1.173476
1.135133
1.085553
1.001390
1.385511
1.235237
0.971252
1.479145
1.067114
1.042427
0.985624
0.892656
1.446106
1.515909
1.112294
1.083594
1.282472
1.768799
1.487034
1.154941
0.943774
1.327202
1.088988
1.005000
1.663062
0.693328
1.095446
1.597309
0.867695
1.196619
1.153892
0.765444
1.538628
1.630782
0.566346
1.448101
1.501699
1.450064
1.537875
0.965254
1.095619
0.880739
0.921147
1.621021
0.828597
1.002694
1.404956
1.910210
0.924397
0.969725
1.247194
0.991342
0.747617
0.808013
1.248571
1.286327
1.095228
1.326884
1.185057
1.068702
1.367049
0.993074
1.218791
1.046899
1.668899
1.073794
1.409901
1.044339
1.139887
1.274950
1.097500
0.900959
1.678471
0.980439
2.047211
0.875605
0.525199
1.066717
1.145581
1.091796
1.116602
0.863639
0.849034
1.447505
1.336535
1.833013
1.195190
1.170053
0.835225
0.804215
1.029574
1.040966
1.277225
0.948246
0.882294
1.029123
1.541087
1.818396
1.204421
0.887810
1.089577
1.008462
1.134909
1.236789
1.833208
0.838480
1.091390
1.187309
1.097077
1.302634
1.748607
0.924815
1.065691
0.981691
1.548177
0.899194
0.742772
1.372472
0.828863
0.963226
1.173747
0.923979
1.403168
0.884113
1.349653
2.201866
1.366173
0.736180
0.598218
0.969706
1.200815
0.797026
1.606863
1.082395
1.460489
0.997140
1.241840
1.268375
0.870166
1.304546
0.914475
1.240038
1.057119
1.185076
1.300187
1.284593
1.290845
0.760892
1.034904
1.390681
1.169594
1.570881
1.241420
1.122076
1.278245
0.875361
1.144194
1.118559
0.909408
1.339952
0.712372
0.667747
0.931729
1.140021
1.452799
0.760139
1.022456
0.871128
0.877512
1.201603
1.241770
0.763391
1.326303
1.343749
0.813278
1.038388
0.959245
1.631950
1.431253
1.023401
0.993096
1.182602
2.004389
0.778714
1.232908
1.430040
1.079166
1.930123
1.382824
1.468789
1.845272
1.089401
0.870876
1.543754
1.274726
1.217059
1.216422
1.194621
1.151008
0.982350
1.120923
1.126151
1.355926
1.443635
1.126890
0.725701
0.874958
1.207795
1.235015
1.471373
0.798139
1.567783
1.369764
1.189794
1.004001
1.148145
0.934027
1.127215
1.693312
0.969319
1.623319
1.427255
1.211305
1.414523
0.917518
1.706587
1.002651
1.193823
1.706772
1.048858
1.226950
1.244836
1.476235
0.843872
1.313237
1.164963
1.436122
1.132023
1.415282
1.305719
0.788034
1.597947
1.391095
0.863006
0.947472
1.200726
1.653418
1.104190
1.748703
0.806479
1.231688
0.987966
1.326117
1.339236
1.298239
1.529081
1.183744
0.891118
1.816539
1.012178
1.388937
1.030922
1.176235
1.317582
1.264160
0.787880
1.113860
1.099966
1.147758
1.175634
1.669773
1.151117
1.100527
1.426804
1.637671
1.083101
1.333354
1.468116
1.538741
1.399896
0.727791
0.896328
1.023663
0.732983
1.591217
0.908145
1.455103
1.149578
1.204730
1.051642
1.088438
1.074992
1.098147
1.033414
1.637461
1.287805
1.414717
1.313069
1.325991
0.947374
1.568600
1.097008
1.295245
1.059488
1.873335
1.512620
1.128961
1.590081
0.905203
1.153932
1.475536
1.346258
0.934466
1.607990
1.470398
1.441355
1.132994
0.851434
2.010341
1.047617
1.314839
1.093568
0.880585
1.098683
1.089707
0.965914
0.885011
0.893707
0.821375
1.189675
1.008262
1.225943
1.180220
1.202316
0.898755
1.964906
1.080901
1.099509
1.361975
1.132023
0.896721
1.354784
1.460876
1.444054
1.670843
1.461307
0.689750
0.815701
1.020583
0.872013
0.712981
1.272544
0.839595
0.802760
1.350009
1.113542
1.135873
0.834239
1.025785
1.350197
0.925670
1.345147
1.262812
1.292341
0.658845
1.243139
1.198504
1.568014
1.150792
0.900964
1.444226
1.536484
0.809144
1.103522
1.229868
1.499556
1.017487
0.647520
1.070387
1.103241
1.058311
1.182588
1.231674
0.973208
1.618859
0.912599
0.923549
0.759371
1.080400
1.469350
1.687693
1.183863
0.804756
1.257674
1.331948
0.920598
1.306281
1.220403
1.798704
1.460773
1.738278
0.957675
0.901678
1.324814
0.851859
1.049406
1.187047
1.137555
0.942540
1.102938
1.451242
0.933970
1.349144
1.162691
1.662505
1.005488
0.955202
1.331720
1.310139
1.452604
0.978058
1.318471
1.830264
0.909668
1.609787
0.960751
1.120410
1.518432
1.075732
1.350328
1.019456
1.378924
0.566998
1.299052
1.262680
1.034775
1.342598
0.798471
1.433221
0.837698
1.302683
1.186391
0.884553
0.874717
1.421912
1.124145
1.202302
1.061173
0.943968
1.035286
0.821774
1.392674
0.938652
1.265291
1.216838
1.194542
1.179539
1.204855
0.899874
1.647997
1.185581
1.104719
1.122209
1.553063
0.970822
0.875641
0.775895
1.442276
1.436848
1.509143
1.105432
1.170290
1.280025
0.769337
1.017575
1.028533
1.088796
0.960887
1.644729
1.296373
0.652371
0.924267
1.325908
0.941871
1.135222
1.271411
0.736214
1.341429
1.004953
1.026892
0.873048
0.949384
0.982912
2.511530
1.452975
1.430452
0.912482
0.819526
1.515071
0.725826
1.138085
0.831343
1.474785
1.107148
1.332924
1.129386
1.093209
1.481868
0.771274
1.240824
1.081733
0.966083
1.655981
1.391886
0.843906
1.003743
1.136654
0.685855
1.360078
1.330031
0.867414
1.353064
1.043774
0.878235
1.198270
1.312162
1.273610
0.887175
1.137865
1.771911
1.641043
1.007683
0.980899
1.401829
1.409108
0.895265
1.274219
1.013227
1.553701
1.736168
1.245519
1.528543
0.999405
1.075681
0.886507
0.782508
1.972929
0.579062
0.942993
1.326898
0.728653
1.168276
1.090193
1.692439
0.870807
0.690374
1.078717
1.435103
1.250988
1.275202
1.781534
1.087108
1.043368
0.963862
1.133753
1.240415
1.095621
0.816246
1.005909
1.307995
1.228558
0.688205
1.306843
1.493889
1.267143
0.980558
1.105008
0.822883
1.112017
1.182779
1.098447
1.187221
1.146442
1.221785
1.698741
1.176216
0.847730
1.051546
1.552265
1.017674
1.351296
1.173947
1.248148
1.966925
0.916708
1.680147
1.703933
1.047362
0.986567
0.915038
0.511275
0.919542
1.007003
0.886691
1.687270
1.422795
0.960427
1.107640
0.729489
2.004187
1.132441
1.427385
1.392349
1.191199
1.254183
0.962072
1.229045
1.517307
1.116745
1.036983
1.257721
1.345325
1.216815
1.247459
1.485878
0.957371
1.357139
1.066414
1.045662
1.051386
0.921252
1.475214
0.968803
1.239334
1.138348
1.145495
1.174985
1.120441
0.997363
1.347527
1.788143
1.272834
1.077563
1.051571
0.888617
0.787739
1.734495
1.178387
1.113750
0.530937
1.156396
1.258636
1.034167
1.287102
1.613462
1.192515
1.634749
1.212766
1.371585
1.077404
1.201296
1.914805
1.005499
1.051712
1.113954
1.232293
1.346812
0.984616
0.722629
1.507680
1.130949
1.605955
1.634323
1.546755
1.185779
1.542583
0.963954
0.934527
1.031160
0.941012
1.241507
1.328835
0.959118
0.699824
1.258820
1.206244
0.802337
1.113946
1.291523
1.010909
1.081010
1.627263
1.179749
1.069518
1.015770
0.925593
0.958621
0.910117
1.147870
0.977628
1.147230
1.005742
1.041134
1.336968
0.975020
1.258535
1.077916
0.908097
1.211405
1.210127
1.286903
1.466752
0.898176
1.047126
1.499718
1.220774
1.026375
1.167659
0.779002
1.255772
1.224916
