alpha, gamma, P, Xmean, Xvar, Mmean, Mvar
0.000000, 0.060000, 290000.000000, 25364.705882, 0.000000, 554567873.833341, 386698569.304682
0.000000, 0.060000, 295000.000000, 25364.705882, 0.000000, 599497962.712380, 279164341.318479
0.000000, 0.060000, 300000.000000, 25364.705882, 0.000000, 644422621.439520, 311379806.116244
0.000000, 0.060000, 305000.000000, 25364.705882, 0.000000, 689353990.154619, 288861843.898716
0.000000, 0.060000, 310000.000000, 25364.705882, 0.000000, 734279705.133431, 274489122.422410
0.000000, 0.060000, 315000.000000, 25364.705882, 0.000000, 779207442.739482, 281417002.475679
0.000000, 0.060000, 320000.000000, 25364.705882, 0.000000, 824140976.098719, 301656546.951557
0.000000, 0.060000, 325000.000000, 25364.705882, 0.000000, 869066093.684176, 282605877.077436
0.000000, 0.070000, 230000.000000, 25364.705882, 0.000000, 15434459.781323, 415880492.717203
0.000000, 0.070000, 235000.000000, 25364.705882, 0.000000, 60365701.233830, 495525485.614633
0.000000, 0.070000, 240000.000000, 25364.705882, 0.000000, 105289955.397988, 596463222.895331
0.000000, 0.070000, 245000.000000, 25364.705882, 0.000000, 150218397.353585, 354004996.382237
0.000000, 0.070000, 250000.000000, 25364.705882, 0.000000, 195148929.316773, 425250205.844112
0.000000, 0.070000, 255000.000000, 25364.705882, 0.000000, 240072622.172891, 424506077.182282
0.000000, 0.070000, 260000.000000, 25364.705882, 0.000000, 285004346.464950, 486264293.956010
0.000000, 0.070000, 265000.000000, 25364.705882, 0.000000, 329928332.674457, 357238220.850629
0.000000, 0.070000, 270000.000000, 25364.705882, 0.000000, 374853168.983668, 405482590.624504
0.000000, 0.070000, 275000.000000, 25364.705882, 0.000000, 419789622.846582, 472124586.656705
0.000000, 0.070000, 280000.000000, 25364.705882, 0.000000, 464713235.963951, 353165410.142454
0.000000, 0.070000, 285000.000000, 25364.705882, 0.000000, 509640827.207209, 503166499.491235
0.000000, 0.070000, 290000.000000, 25364.705882, 0.000000, 554572894.709707, 485487333.948964
0.000000, 0.070000, 295000.000000, 25364.705882, 0.000000, 599494699.827847, 456999912.544149
0.000000, 0.070000, 300000.000000, 25364.705882, 0.000000, 644427548.781492, 376493290.837381
0.000000, 0.070000, 305000.000000, 25364.705882, 0.000000, 689352132.034099, 455289907.264814
0.000000, 0.070000, 310000.000000, 25364.705882, 0.000000, 734282116.732267, 498846008.798678
0.000000, 0.070000, 315000.000000, 25364.705882, 0.000000, 779210840.725974, 396783940.894304
0.000000, 0.070000, 320000.000000, 25364.705882, 0.000000, 824137330.458043, 429488830.996596
0.000000, 0.070000, 325000.000000, 25364.705882, 0.000000, 869064707.976181, 383197041.738702
0.000000, 0.080000, 230000.000000, 25364.705882, 0.000000, 15435293.485260, 499016375.735834
0.000000, 0.080000, 235000.000000, 25364.705882, 0.000000, 60360335.594438, 631312185.673413
0.000000, 0.080000, 240000.000000, 25364.705882, 0.000000, 105293550.508016, 585749700.440891
0.000000, 0.080000, 245000.000000, 25364.705882, 0.000000, 150217986.900088, 688365042.157011
0.000000, 0.080000, 250000.000000, 25364.705882, 0.000000, 195146861.561933, 565795048.653650
0.000000, 0.080000, 255000.000000, 25364.705882, 0.000000, 240077223.322202, 645588094.736969
0.000000, 0.080000, 260000.000000, 25364.705882, 0.000000, 285003446.619048, 507296832.318878
0.000000, 0.080000, 265000.000000, 25364.705882, 0.000000, 329929139.224984, 501566361.685828
0.000000, 0.080000, 270000.000000, 25364.705882, 0.000000, 374861029.703817, 679620451.828860
0.000000, 0.080000, 275000.000000, 25364.705882, 0.000000, 419790625.871757, 478160946.787500
0.000000, 0.080000, 280000.000000, 25364.705882, 0.000000, 464716903.104765, 532128632.399739
0.000000, 0.080000, 285000.000000, 25364.705882, 0.000000, 509642409.622967, 533518287.945322
0.000000, 0.080000, 290000.000000, 25364.705882, 0.000000, 554569595.603598, 506470097.060581
0.000000, 0.080000, 295000.000000, 25364.705882, 0.000000, 599497126.289626, 526544456.086125
0.000000, 0.080000, 300000.000000, 25364.705882, 0.000000, 644429450.010986, 562173517.777819
0.000000, 0.080000, 305000.000000, 25364.705882, 0.000000, 689351220.008046, 495833426.189323
0.000000, 0.080000, 310000.000000, 25364.705882, 0.000000, 734275472.348097, 420955516.439771
0.000000, 0.080000, 315000.000000, 25364.705882, 0.000000, 779205087.985918, 433558485.390964
0.000000, 0.080000, 320000.000000, 25364.705882, 0.000000, 824139419.016650, 523405703.050655
0.000000, 0.080000, 325000.000000, 25364.705882, 0.000000, 869062415.479653, 587958959.734762
0.000000, 0.090000, 230000.000000, 25364.705882, 0.000000, 15434487.847489, 522156154.165971
0.000000, 0.090000, 235000.000000, 25364.705882, 0.000000, 60362712.025390, 823539282.358779
0.000000, 0.090000, 240000.000000, 25364.705882, 0.000000, 105286848.366603, 926766754.808385
0.000000, 0.090000, 245000.000000, 25364.705882, 0.000000, 150214929.507043, 725286892.586785
0.000000, 0.090000, 250000.000000, 25364.705882, 0.000000, 195143863.463118, 880303381.433388
0.000000, 0.090000, 255000.000000, 25364.705882, 0.000000, 240074436.982135, 823493135.071851
