alpha, gamma, P, Xmean, Xvar, Mmean, Mvar
0.000000, 0.060000, 290000.000000, 25364.705882, 0.000000, 554568958.984796, 318820340.749111
0.000000, 0.060000, 295000.000000, 25364.705882, 0.000000, 599496343.263968, 320161593.261684
0.000000, 0.060000, 300000.000000, 25364.705882, 0.000000, 644424290.547842, 293214723.654536
0.000000, 0.060000, 305000.000000, 25364.705882, 0.000000, 689352587.472468, 294328616.297743
0.000000, 0.060000, 310000.000000, 25364.705882, 0.000000, 734279838.041165, 358971712.588387
0.000000, 0.060000, 315000.000000, 25364.705882, 0.000000, 779208947.317264, 300086922.807230
0.000000, 0.060000, 320000.000000, 25364.705882, 0.000000, 824136869.360341, 324946820.874140
0.000000, 0.060000, 325000.000000, 25364.705882, 0.000000, 869064549.251227, 311047595.602979
0.000000, 0.070000, 230000.000000, 25364.705882, 0.000000, 15432513.085772, 436619069.659385
0.000000, 0.070000, 235000.000000, 25364.705882, 0.000000, 60362567.918845, 439810248.722275
0.000000, 0.070000, 240000.000000, 25364.705882, 0.000000, 105290645.373783, 423725039.580177
0.000000, 0.070000, 245000.000000, 25364.705882, 0.000000, 150217402.574482, 451289301.225468
0.000000, 0.070000, 250000.000000, 25364.705882, 0.000000, 195143712.630668, 395591469.480228
0.000000, 0.070000, 255000.000000, 25364.705882, 0.000000, 240074363.550556, 399638095.916918
0.000000, 0.070000, 260000.000000, 25364.705882, 0.000000, 285001279.005620, 396475431.337977
0.000000, 0.070000, 265000.000000, 25364.705882, 0.000000, 329929547.956290, 397658708.563876
0.000000, 0.070000, 270000.000000, 25364.705882, 0.000000, 374857789.745928, 449389642.613895
0.000000, 0.070000, 275000.000000, 25364.705882, 0.000000, 419786180.847405, 419253437.314482
0.000000, 0.070000, 280000.000000, 25364.705882, 0.000000, 464714192.966549, 407347129.850973
0.000000, 0.070000, 285000.000000, 25364.705882, 0.000000, 509641644.329911, 412067835.530965
0.000000, 0.070000, 290000.000000, 25364.705882, 0.000000, 554569814.608406, 390405975.754177
0.000000, 0.070000, 295000.000000, 25364.705882, 0.000000, 599496397.953563, 448431802.176130
0.000000, 0.070000, 300000.000000, 25364.705882, 0.000000, 644426111.460184, 417978131.189650
0.000000, 0.070000, 305000.000000, 25364.705882, 0.000000, 689353236.715180, 425205968.228605
0.000000, 0.070000, 310000.000000, 25364.705882, 0.000000, 734281839.702364, 457950080.394918
0.000000, 0.070000, 315000.000000, 25364.705882, 0.000000, 779208862.574204, 442745179.646802
0.000000, 0.070000, 320000.000000, 25364.705882, 0.000000, 824134498.399946, 474302145.455434
0.000000, 0.070000, 325000.000000, 25364.705882, 0.000000, 869064678.654776, 431460039.821360
0.000000, 0.080000, 230000.000000, 25364.705882, 0.000000, 15436645.013091, 567734443.200605
0.000000, 0.080000, 235000.000000, 25364.705882, 0.000000, 60361118.653728, 560409735.190442
0.000000, 0.080000, 240000.000000, 25364.705882, 0.000000, 105290574.986112, 565131805.212689
0.000000, 0.080000, 245000.000000, 25364.705882, 0.000000, 150218122.104763, 499870333.170334
0.000000, 0.080000, 250000.000000, 25364.705882, 0.000000, 195145974.833180, 536682108.669014
0.000000, 0.080000, 255000.000000, 25364.705882, 0.000000, 240072799.333729, 564478771.986613
0.000000, 0.080000, 260000.000000, 25364.705882, 0.000000, 285002864.011762, 552522890.159406
0.000000, 0.080000, 265000.000000, 25364.705882, 0.000000, 329932147.871020, 529333106.047127
0.000000, 0.080000, 270000.000000, 25364.705882, 0.000000, 374856569.733230, 534019832.303628
0.000000, 0.080000, 275000.000000, 25364.705882, 0.000000, 419785609.740729, 556164128.865541
0.000000, 0.080000, 280000.000000, 25364.705882, 0.000000, 464713358.723188, 546039066.627186
0.000000, 0.080000, 285000.000000, 25364.705882, 0.000000, 509640746.625554, 585541059.627650
0.000000, 0.080000, 290000.000000, 25364.705882, 0.000000, 554567778.324723, 549870434.112825
0.000000, 0.080000, 295000.000000, 25364.705882, 0.000000, 599497156.973204, 564575456.538604
0.000000, 0.080000, 300000.000000, 25364.705882, 0.000000, 644424431.241632, 624595306.231264
0.000000, 0.080000, 305000.000000, 25364.705882, 0.000000, 689353939.220891, 554539968.819074
0.000000, 0.080000, 310000.000000, 25364.705882, 0.000000, 734280302.545611, 576427125.982148
0.000000, 0.080000, 315000.000000, 25364.705882, 0.000000, 779207510.968819, 567996375.643184
0.000000, 0.080000, 320000.000000, 25364.705882, 0.000000, 824136861.159359, 528671793.451034
0.000000, 0.080000, 325000.000000, 25364.705882, 0.000000, 869063635.285383, 529052435.073385
0.000000, 0.090000, 230000.000000, 25364.705882, 0.000000, 15435600.122388, 721776928.438996
0.000000, 0.090000, 235000.000000, 25364.705882, 0.000000, 60359963.756218, 670570457.180626
0.000000, 0.090000, 240000.000000, 25364.705882, 0.000000, 105290143.843564, 636412262.580411
0.000000, 0.090000, 245000.000000, 25364.705882, 0.000000, 150215826.376821, 680771305.168232
0.000000, 0.090000, 250000.000000, 25364.705882, 0.000000, 195144551.868096, 856883102.478145
0.000000, 0.090000, 255000.000000, 25364.705882, 0.000000, 240073951.121669, 666501658.515540
0.000000, 0.090000, 260000.000000, 25364.705882, 0.000000, 285003461.744342, 692939914.303543
0.000000, 0.090000, 265000.000000, 25364.705882, 0.000000, 329926623.661427, 636644111.321261
0.000000, 0.090000, 270000.000000, 25364.705882, 0.000000, 374859794.836136, 716604559.249486
0.000000, 0.090000, 275000.000000, 25364.705882, 0.000000, 419785352.294001, 721227210.709980
0.000000, 0.090000, 280000.000000, 25364.705882, 0.000000, 464714000.470751, 740664021.013235
0.000000, 0.090000, 285000.000000, 25364.705882, 0.000000, 509640532.052657, 672266308.464233
0.000000, 0.090000, 290000.000000, 25364.705882, 0.000000, 554568175.169873, 720856677.031449
0.000000, 0.090000, 295000.000000, 25364.705882, 0.000000, 599497291.722948, 670539826.491332
0.000000, 0.090000, 300000.000000, 25364.705882, 0.000000, 644426786.204163, 697579150.546857
0.000000, 0.090000, 305000.000000, 25364.705882, 0.000000, 689351402.975368, 716166199.971999
0.000000, 0.090000, 310000.000000, 25364.705882, 0.000000, 734281103.742263, 722334736.463432
0.000000, 0.090000, 315000.000000, 25364.705882, 0.000000, 779209523.720663, 674249247.982786
0.000000, 0.090000, 320000.000000, 25364.705882, 0.000000, 824135996.812753, 751005232.385706
0.000000, 0.090000, 325000.000000, 25364.705882, 0.000000, 869063875.061339, 727391868.417463
0.000000, 0.100000, 230000.000000, 25364.705882, 0.000000, 15434909.115253, 893436383.894764
0.000000, 0.100000, 235000.000000, 25364.705882, 0.000000, 60363259.156709, 860805071.502361
0.000000, 0.100000, 240000.000000, 25364.705882, 0.000000, 105288441.956282, 867340029.265043
0.000000, 0.100000, 245000.000000, 25364.705882, 0.000000, 150218506.223966, 870152743.063125
0.000000, 0.100000, 250000.000000, 25364.705882, 0.000000, 195145309.810565, 859618925.554432
0.000000, 0.100000, 255000.000000, 25364.705882, 0.000000, 240073173.503526, 816199850.573579
0.000000, 0.100000, 260000.000000, 25364.705882, 0.000000, 285002399.262653, 866436419.156111
0.000000, 0.100000, 265000.000000, 25364.705882, 0.000000, 329929552.078817, 899098401.295904
0.000000, 0.100000, 270000.000000, 25364.705882, 0.000000, 374856329.802520, 887620710.112723
0.000000, 0.100000, 275000.000000, 25364.705882, 0.000000, 419785688.064000, 831446737.613684
0.000000, 0.100000, 280000.000000, 25364.705882, 0.000000, 464713938.850786, 831736108.749505
0.000000, 0.100000, 285000.000000, 25364.705882, 0.000000, 509641475.952578, 781981315.564062
0.000000, 0.100000, 290000.000000, 25364.705882, 0.000000, 554568648.715582, 810194280.808884
0.000000, 0.100000, 295000.000000, 25364.705882, 0.000000, 599495865.337100, 864976824.699270
0.000000, 0.100000, 300000.000000, 25364.705882, 0.000000, 644424841.784053, 782991012.211318
0.000000, 0.100000, 305000.000000, 25364.705882, 0.000000, 689353328.607674, 895675750.562117
0.000000, 0.100000, 310000.000000, 25364.705882, 0.000000, 734279521.671131, 936203480.150885
0.000000, 0.100000, 315000.000000, 25364.705882, 0.000000, 779209747.251055, 836143244.715630
0.000000, 0.100000, 320000.000000, 25364.705882, 0.000000, 824136111.867890, 919233285.846818
0.000000, 0.100000, 325000.000000, 25364.705882, 0.000000, 869065190.394807, 882193266.565675
0.010000, 0.000000, 230000.000000, 25368.981828, 21902.417445, 15447620.846888, 566261064746.578000
0.010000, 0.000000, 235000.000000, 25364.588444, 21604.714803, 60359434.802138, 591646696386.009520
0.010000, 0.000000, 240000.000000, 25360.978439, 19953.760686, 105298686.393588, 563315277511.257320
0.010000, 0.000000, 245000.000000, 25360.889822, 20813.994857, 150213168.561549, 571964285808.231930
0.010000, 0.000000, 250000.000000, 25360.880725, 20238.283059, 195146282.106388, 621185512055.760860
0.010000, 0.000000, 255000.000000, 25363.339669, 21559.888186, 239973697.704933, 521324543323.479610
0.010000, 0.000000, 260000.000000, 25370.402020, 21547.521100, 285005206.964401, 563087040942.305790
0.010000, 0.000000, 265000.000000, 25364.402124, 20326.807849, 329982593.774456, 575252083369.016600
0.010000, 0.000000, 270000.000000, 25364.206570, 21429.823357, 374857174.706484, 557355505200.785400
0.010000, 0.000000, 275000.000000, 25365.538211, 21882.128675, 419762840.134852, 544386502360.020570
0.010000, 0.000000, 280000.000000, 25371.437841, 20323.915587, 464820575.853177, 611926270385.356320
0.010000, 0.000000, 285000.000000, 25365.328667, 19700.696547, 509699182.818885, 523409607142.745610
0.010000, 0.000000, 290000.000000, 25359.785138, 22189.796365, 554586151.329673, 571063270500.039670
0.010000, 0.000000, 295000.000000, 25365.807666, 20092.782458, 599492702.893764, 561191044458.484130
0.010000, 0.000000, 300000.000000, 25356.334638, 21576.165132, 644474057.824311, 609654735214.243530
0.010000, 0.000000, 305000.000000, 25362.773779, 20006.619547, 689380846.396515, 543945672006.611210
0.010000, 0.000000, 310000.000000, 25364.188475, 22458.261177, 734277956.893720, 547125405477.775020
0.010000, 0.000000, 315000.000000, 25364.700868, 20800.363251, 779204220.315847, 602021490987.187990
0.010000, 0.000000, 320000.000000, 25364.957106, 20821.992906, 824122539.278166, 560725371760.061040
0.010000, 0.000000, 325000.000000, 25345.838563, 22821.648688, 869070035.159402, 572212024557.714110
0.010000, 0.010000, 230000.000000, 25359.510128, 19888.498410, 15477965.534767, 535339093465.368230
0.010000, 0.010000, 235000.000000, 25369.258974, 19732.750833, 60370559.582163, 563768636538.292850
0.010000, 0.010000, 240000.000000, 25372.303470, 19960.294069, 105313251.885265, 597903074441.706050
0.010000, 0.010000, 245000.000000, 25367.604290, 20048.034394, 150218850.212679, 514688916821.766600
0.010000, 0.010000, 250000.000000, 25354.735501, 20749.940391, 195171162.722329, 510617523591.599910
0.010000, 0.010000, 255000.000000, 25366.837767, 21447.905569, 240097765.366877, 567745859658.738280
0.010000, 0.010000, 260000.000000, 25360.151000, 19048.481795, 285074886.246775, 561862980425.495730
0.010000, 0.010000, 265000.000000, 25360.512544, 21114.184874, 329900474.770438, 546587234723.486880
0.010000, 0.010000, 270000.000000, 25367.461534, 22305.367973, 374868590.457995, 655631286874.489620
0.010000, 0.010000, 275000.000000, 25360.265811, 19132.232934, 419797157.275882, 586650973255.373170
0.010000, 0.010000, 280000.000000, 25357.894390, 17760.492516, 464726012.873043, 567723280742.546630
0.010000, 0.010000, 285000.000000, 25359.563203, 18467.243346, 509615100.137526, 539501330862.990480
0.010000, 0.010000, 290000.000000, 25366.454626, 22019.766169, 554621091.548997, 582027607387.506230
0.010000, 0.010000, 295000.000000, 25370.539011, 22864.383909, 599483448.691423, 581515577883.814090
0.010000, 0.010000, 300000.000000, 25361.123966, 19799.450546, 644404996.787883, 557997748276.029420
0.010000, 0.010000, 305000.000000, 25367.656573, 22701.981344, 689362620.644824, 568807997491.183110
0.010000, 0.010000, 310000.000000, 25368.390067, 23313.578216, 734248163.826584, 536210020670.951110
0.010000, 0.010000, 315000.000000, 25352.738412, 19246.898962, 779267151.173594, 621846218824.251220
0.010000, 0.010000, 320000.000000, 25363.369044, 22537.133562, 824085765.244424, 562133828776.951170
0.010000, 0.010000, 325000.000000, 25373.166266, 21563.909985, 869102530.036801, 540940824629.311220
0.010000, 0.020000, 230000.000000, 25368.284641, 20033.292843, 15527138.307498, 580705583713.417360
0.010000, 0.020000, 235000.000000, 25359.534118, 21247.899838, 60374276.787538, 607696343999.166140
0.010000, 0.020000, 240000.000000, 25365.649262, 20595.030103, 105272469.535504, 568442911833.359370
0.010000, 0.020000, 245000.000000, 25360.848103, 22989.707079, 150232155.287745, 582904183954.233890
0.010000, 0.020000, 250000.000000, 25359.129418, 20974.706072, 195196643.199314, 607388881880.809570
0.010000, 0.020000, 255000.000000, 25362.448662, 21369.468673, 240089625.019440, 590810756137.402340
0.010000, 0.020000, 260000.000000, 25375.358248, 19173.078462, 284993441.699846, 560428955508.255740
0.010000, 0.020000, 265000.000000, 25365.002732, 21331.998729, 329933060.313275, 566384368186.220950
0.010000, 0.020000, 270000.000000, 25364.789456, 20678.093366, 374890557.509610, 545588096541.773990
0.010000, 0.020000, 275000.000000, 25367.400251, 21869.457432, 419800729.720646, 576730460579.234370
0.010000, 0.020000, 280000.000000, 25365.786967, 20371.572567, 464754337.873803, 579790021408.531370
0.010000, 0.020000, 285000.000000, 25356.420321, 22451.660732, 509637692.724253, 552844379126.278320
0.010000, 0.020000, 290000.000000, 25355.719825, 19208.122548, 554608712.357063, 590270707202.493900
0.010000, 0.020000, 295000.000000, 25358.243192, 21141.206698, 599512612.667288, 572900525264.729860
0.010000, 0.020000, 300000.000000, 25360.200089, 19336.517338, 644475097.600952, 550270587112.402470
0.010000, 0.020000, 305000.000000, 25364.020705, 20513.862309, 689422309.789124, 556852328830.854490
0.010000, 0.020000, 310000.000000, 25356.285103, 21140.495448, 734305607.117903, 581405417497.189700
0.010000, 0.020000, 315000.000000, 25361.772066, 21136.644437, 779309855.528795, 641602650345.290530
0.010000, 0.020000, 320000.000000, 25355.891115, 19545.757298, 824164193.412084, 513980894286.060670
0.010000, 0.020000, 325000.000000, 25366.312356, 20459.555113, 869093591.950915, 564588407495.785280
0.010000, 0.030000, 230000.000000, 25363.851340, 19601.079653, 15408476.549150, 577678146690.006470
0.010000, 0.030000, 235000.000000, 25361.166064, 19891.764666, 60331961.972796, 583615358167.937380
0.010000, 0.030000, 240000.000000, 25367.940315, 21164.558630, 105298681.887854, 591567265783.914180
0.010000, 0.030000, 245000.000000, 25368.503630, 22230.102625, 150234583.182018, 537422165964.502200
0.010000, 0.030000, 250000.000000, 25361.793567, 20847.051151, 195203143.226789, 606262845628.674440
0.010000, 0.030000, 255000.000000, 25359.277116, 20955.258939, 240075378.945986, 561571274074.771240
0.010000, 0.030000, 260000.000000, 25362.442330, 19948.540059, 284990755.817684, 627967478999.706790
0.010000, 0.030000, 265000.000000, 25376.394779, 22256.108756, 329918344.650859, 535322975629.552800
0.010000, 0.030000, 270000.000000, 25366.574478, 20764.092414, 374852049.072421, 544980879319.776610
0.010000, 0.030000, 275000.000000, 25366.128332, 20668.895598, 419754741.326256, 612969505195.018190
0.010000, 0.030000, 280000.000000, 25364.686268, 19644.527625, 464765544.192934, 618842958999.458130
0.010000, 0.030000, 285000.000000, 25372.077269, 21462.845090, 509687120.517466, 561433820122.216800
0.010000, 0.030000, 290000.000000, 25348.896984, 19095.859008, 554670489.712069, 585159968196.496700
0.010000, 0.030000, 295000.000000, 25355.952833, 21719.863475, 599539347.378875, 610801311532.677120
